Date,Open,High,Low,Close,Volume
5/16/2017 16:00:00,240.64,240.67,239.63,240.08,51241791
5/17/2017 16:00:00,238.1,238.64,235.75,235.82,172174107
5/18/2017 16:00:00,235.73,237.75,235.43,236.77,107047656
5/19/2017 16:00:00,237.33,239.08,237.27,238.31,115011373
5/22/2017 16:00:00,238.9,239.71,238.82,239.52,61010602
5/23/2017 16:00:00,239.95,240.24,239.51,240.05,48341683
5/24/2017 16:00:00,240.32,240.73,239.93,240.61,49181099
5/25/2017 16:00:00,241.2,242.08,240.96,241.76,64071661
5/26/2017 16:00:00,241.54,241.9,241.45,241.71,46629905
5/30/2017 16:00:00,241.34,241.79,241.16,241.5,35201897
5/31/2017 16:00:00,241.84,241.88,240.64,241.44,91796016
6/1/2017 16:00:00,241.97,243.38,241.64,243.36,68962024
6/2/2017 16:00:00,243.42,244.35,243.08,244.17,88666128
6/5/2017 16:00:00,243.97,244.3,243.76,243.99,44698825
6/6/2017 16:00:00,243.34,243.98,243.12,243.21,50375430
6/7/2017 16:00:00,243.6,243.92,242.83,243.66,54144311
6/8/2017 16:00:00,243.77,244.33,243.17,243.78,65950691
6/9/2017 16:00:00,244.09,245.01,241.95,243.41,132256362
6/12/2017 16:00:00,243.13,243.42,242.38,243.36,86108102
6/13/2017 16:00:00,243.98,244.61,243.58,244.55,60066953
6/14/2017 16:00:00,244.86,244.87,243.29,244.24,78602311
6/15/2017 16:00:00,242.68,243.91,242.36,243.77,66464888
6/16/2017 16:00:00,242.77,242.83,241.63,242.64,84553097
6/19/2017 16:00:00,243.59,244.73,243.48,244.66,65123802
6/20/2017 16:00:00,244.25,244.26,242.99,243.01,56906368
6/21/2017 16:00:00,243.42,243.59,242.41,242.95,55977569
6/22/2017 16:00:00,242.96,243.53,242.64,242.84,44148059
6/23/2017 16:00:00,242.91,243.51,242.47,243.13,66986801
6/26/2017 16:00:00,243.9,244.38,243.05,243.29,56700477
6/27/2017 16:00:00,243.04,243.38,241.31,241.33,82247666
6/28/2017 16:00:00,242.5,243.72,242.23,243.49,70042599
6/29/2017 16:00:00,243.66,243.72,239.96,241.35,106949719
6/30/2017 16:00:00,242.28,242.71,241.58,241.8,86820694
7/3/2017 16:00:00,242.88,243.38,242.21,242.21,39153806
7/5/2017 16:00:00,242.63,243.01,241.7,242.77,54427596
7/6/2017 16:00:00,241.89,242.03,240.34,240.55,66115317
7/7/2017 16:00:00,241.21,242.28,240.56,242.11,57972268
7/10/2017 16:00:00,241.95,242.8,241.76,242.37,36663274
7/11/2017 16:00:00,242.16,242.55,240.85,242.19,50354614
7/12/2017 16:00:00,243.3,244.2,243.3,244.01,59610405
7/13/2017 16:00:00,244.02,244.55,243.76,244.42,39471637
7/14/2017 16:00:00,244.43,245.97,244.31,245.56,60262692
7/17/2017 16:00:00,245.47,245.91,245.33,245.53,33531917
7/18/2017 16:00:00,245.06,245.72,244.67,245.66,42742498
7/19/2017 16:00:00,246.02,247,246.01,246.99,51034260
7/20/2017 16:00:00,247.28,247.42,246.47,247.1,47135183
7/21/2017 16:00:00,246.44,246.91,246.18,246.88,88711019
7/24/2017 16:00:00,246.79,246.98,246.28,246.82,46622256
7/25/2017 16:00:00,247.68,247.8,247.16,247.42,54915591
7/26/2017 16:00:00,247.75,247.79,247.13,247.43,47575422
7/27/2017 16:00:00,247.96,248,245.68,247.2,70766568
7/28/2017 16:00:00,246.65,247.06,246.13,246.91,50088359
7/31/2017 16:00:00,247.37,247.48,246.53,246.77,65838659
8/1/2017 16:00:00,247.46,247.5,246.72,247.32,55050401
8/2/2017 16:00:00,247.47,247.6,246.37,247.44,47211216
8/3/2017 16:00:00,247.31,247.34,246.64,246.96,40855997
8/4/2017 16:00:00,247.52,247.79,246.97,247.41,60191838
8/7/2017 16:00:00,247.49,247.87,247.37,247.87,31995021
8/8/2017 16:00:00,247.51,248.91,246.83,247.26,61719353
8/9/2017 16:00:00,246.47,247.31,246.06,247.25,62632619
8/10/2017 16:00:00,246.29,246.44,243.7,243.76,120479470
8/11/2017 16:00:00,244.02,244.8,243.75,244.12,74869947
8/14/2017 16:00:00,245.59,246.79,245.55,246.54,73291919
8/15/2017 16:00:00,246.98,247,246.16,246.51,55242746
8/16/2017 16:00:00,247.11,247.57,246.45,246.94,56715544
8/17/2017 16:00:00,246.24,246.6,243.09,243.09,128490396
8/18/2017 16:00:00,242.9,244.19,242.2,242.71,136747986
8/21/2017 16:00:00,242.64,243.2,241.83,242.9,65469736
8/22/2017 16:00:00,243.57,245.62,243.55,245.44,63140101
8/23/2017 16:00:00,244.33,245.05,244.16,244.56,50203837
8/24/2017 16:00:00,245,245.18,243.75,243.99,50741671
8/25/2017 16:00:00,244.9,245.61,244.39,244.56,64445912
8/28/2017 16:00:00,245.17,245.2,244.09,244.57,40565606
8/29/2017 16:00:00,243.06,245.15,242.93,244.85,51135715
8/30/2017 16:00:00,244.83,246.32,244.62,246.01,62030805
8/31/2017 16:00:00,246.72,247.77,246.05,247.49,103803880
9/1/2017 16:00:00,247.92,248.33,247.67,247.84,62006989
9/5/2017 16:00:00,247.26,247.52,244.95,246.06,91398777
9/6/2017 16:00:00,246.84,247.28,246.23,246.9,57916867
9/7/2017 16:00:00,247.25,247.27,246.4,246.87,58034730
9/8/2017 16:00:00,246.54,247.11,246.3,246.58,63832825
9/11/2017 16:00:00,248.04,249.3,248.02,249.21,71364848
9/12/2017 16:00:00,249.63,250.09,249.42,250.05,56896027
9/13/2017 16:00:00,249.72,250.21,249.59,250.17,59228002
9/14/2017 16:00:00,249.8,250.32,249.6,250.09,95446349
9/15/2017 16:00:00,248.69,249.29,248.57,249.19,95432382
9/18/2017 16:00:00,249.61,250.12,249.28,249.72,46235238
9/19/2017 16:00:00,250,250.07,249.6,249.97,47108148
9/20/2017 16:00:00,250.07,250.19,248.92,250.06,59574083
9/21/2017 16:00:00,249.88,249.98,249.19,249.39,48211398
9/22/2017 16:00:00,249.05,249.63,249.02,249.44,51214032
9/25/2017 16:00:00,249.15,249.55,248.08,248.93,57064357
9/26/2017 16:00:00,249.42,249.7,248.81,249.08,54081959
9/27/2017 16:00:00,249.88,250.49,248.87,250.05,81001426
9/28/2017 16:00:00,249.73,250.44,249.63,250.35,44778841
9/29/2017 16:00:00,250.34,251.32,250.13,251.23,85578002
10/2/2017 16:00:00,251.49,252.32,251.29,252.32,59022985
10/3/2017 16:00:00,252.46,252.89,252.23,252.86,66810169
10/4/2017 16:00:00,252.69,253.44,252.56,253.16,55953619
10/5/2017 16:00:00,253.54,254.68,253.2,254.66,63522757
10/6/2017 16:00:00,254.15,254.7,253.85,254.37,80645998
10/9/2017 16:00:00,254.63,254.7,253.65,253.95,35803138
10/10/2017 16:00:00,254.6,255.05,253.98,254.62,43057363
10/11/2017 16:00:00,254.51,255.02,254.32,255.02,47674325
10/12/2017 16:00:00,254.66,255.06,254.37,254.64,47065144
10/13/2017 16:00:00,255.14,255.27,254.64,254.95,54800435
10/16/2017 16:00:00,255.21,255.51,254.82,255.29,38221675
10/17/2017 16:00:00,255.23,255.52,254.98,255.47,31560964
10/18/2017 16:00:00,255.9,255.95,255.5,255.72,40888330
10/19/2017 16:00:00,254.83,255.83,254.35,255.79,61903788
10/20/2017 16:00:00,256.7,257.14,255.77,257.11,89176377
10/23/2017 16:00:00,257.48,257.51,256.02,256.11,63915306
10/24/2017 16:00:00,256.6,256.83,256.15,256.56,66935910
10/25/2017 16:00:00,256.18,256.31,254,255.29,103715291
10/26/2017 16:00:00,255.99,256.3,255.48,255.62,69797972
10/27/2017 16:00:00,256.47,257.89,255.63,257.71,85562544
10/30/2017 16:00:00,257.07,257.6,256.41,256.75,54285687
10/31/2017 16:00:00,257.18,257.44,256.81,257.15,60304781
11/1/2017 16:00:00,258.04,258.43,257.07,257.49,54202736
11/2/2017 16:00:00,257.41,257.75,256.19,257.59,56449535
11/3/2017 16:00:00,257.77,258.5,257.3,258.45,59589730
11/6/2017 16:00:00,258.3,259,258.22,258.85,49652598
11/7/2017 16:00:00,258.97,259.35,258.09,258.67,57502161
11/8/2017 16:00:00,258.47,259.22,258.15,259.11,50469579
11/9/2017 16:00:00,257.73,258.39,256.36,258.17,95085497
11/10/2017 16:00:00,257.73,258.29,257.37,258.09,59984662
11/13/2017 16:00:00,257.31,258.59,257.27,258.33,50228648
11/14/2017 16:00:00,257.41,257.85,256.52,257.73,61315152
11/15/2017 16:00:00,256.62,257.22,255.63,256.44,80811525
11/16/2017 16:00:00,257.52,259.04,257.47,258.62,67777027
11/17/2017 16:00:00,258.22,258.59,257.77,257.86,75756833
11/20/2017 16:00:00,258.14,258.52,257.86,258.3,48075514
11/21/2017 16:00:00,259.18,260.2,258.26,259.99,69176799
11/22/2017 16:00:00,260,260.15,259.57,259.76,45033392
11/24/2017 16:00:00,260.32,260.48,260.16,260.36,27856514
11/27/2017 16:00:00,260.41,260.75,260,260.23,52274922
11/28/2017 16:00:00,260.76,262.9,260.65,262.87,98971719
11/29/2017 16:00:00,263.02,263.63,262.2,262.71,77512102
11/30/2017 16:00:00,263.76,266.05,263.67,265.01,127894389
12/1/2017 16:00:00,264.76,265.31,260.76,264.46,164390902
12/4/2017 16:00:00,266.31,266.8,264.08,264.14,94040560
12/5/2017 16:00:00,264.43,265.15,263.04,263.19,77994544
12/6/2017 16:00:00,262.87,263.73,262.71,263.24,75898566
12/7/2017 16:00:00,263.09,264.43,262.94,264.07,77218569
12/8/2017 16:00:00,264.99,265.52,264.03,265.51,76563873
12/11/2017 16:00:00,265.58,266.38,265.48,266.31,83077533
12/12/2017 16:00:00,266.57,267.32,266.35,266.78,85195750
12/13/2017 16:00:00,267.06,267.56,266.65,266.75,102905409
12/14/2017 16:00:00,267.09,267.22,265.6,265.66,100666692
12/15/2017 16:00:00,265.45,267.04,265.39,266.51,144610290
12/18/2017 16:00:00,268.1,268.6,267.98,268.2,83653572
12/19/2017 16:00:00,268.48,268.53,267.09,267.17,82382876
12/20/2017 16:00:00,268.27,268.33,266.69,267.03,76751500
12/21/2017 16:00:00,267.74,268.39,267.3,267.58,67032339
12/22/2017 16:00:00,267.6,267.64,266.9,267.51,78720873
12/26/2017 16:00:00,267.05,267.44,266.89,267.19,45244433
12/27/2017 16:00:00,267.38,267.73,267.01,267.32,57750986
12/28/2017 16:00:00,267.89,267.92,267.45,267.87,45116139
12/29/2017 16:00:00,268.53,268.55,266.64,266.86,96007424
1/2/2018 16:00:00,267.84,268.81,267.4,268.77,86655749
1/3/2018 16:00:00,268.96,270.64,268.96,270.47,90070416
1/4/2018 16:00:00,271.2,272.16,270.54,271.61,80636408
1/5/2018 16:00:00,272.51,273.56,271.95,273.42,83523995
1/8/2018 16:00:00,273.31,274.1,272.98,273.92,57319192
1/9/2018 16:00:00,274.4,275.25,274.08,274.54,57253957
1/10/2018 16:00:00,273.68,274.42,272.92,274.12,69574318
1/11/2018 16:00:00,274.75,276.12,274.56,276.12,62361455
1/12/2018 16:00:00,276.42,278.11,276.08,277.92,90816076
1/16/2018 16:00:00,279.35,280.09,276.18,276.97,106555142
1/17/2018 16:00:00,278.03,280.05,276.97,279.61,113258799
1/18/2018 16:00:00,279.48,279.96,278.58,279.14,100728006
1/19/2018 16:00:00,279.8,280.41,279.14,280.41,140920098
1/22/2018 16:00:00,280.17,282.69,280.11,282.69,91322408
1/23/2018 16:00:00,282.74,283.62,282.37,283.29,97084700
1/24/2018 16:00:00,284.02,284.7,281.84,283.18,134816117
1/25/2018 16:00:00,284.16,284.27,282.4,283.3,84587313
1/26/2018 16:00:00,284.25,286.63,283.96,286.58,107743119
1/29/2018 16:00:00,285.93,286.43,284.5,284.68,90118337
1/30/2018 16:00:00,282.6,284.74,281.22,281.76,131796419
1/31/2018 16:00:00,282.73,283.3,280.68,281.9,118948131
2/1/2018 16:00:00,281.07,283.06,280.68,281.58,90102470
2/2/2018 16:00:00,280.08,280.23,275.41,275.45,173174790
2/5/2018 16:00:00,273.45,275.85,263.31,263.93,294681816
2/6/2018 16:00:00,259.94,269.7,258.7,269.13,355026782
2/7/2018 16:00:00,268.5,272.36,267.58,267.67,167376100
2/8/2018 16:00:00,268.01,268.17,257.59,257.63,246449505
2/9/2018 16:00:00,260.8,263.61,252.92,261.5,283565315
2/12/2018 16:00:00,263.83,267.01,261.66,265.34,143735976
2/13/2018 16:00:00,263.97,266.62,263.31,266,81223640
2/14/2018 16:00:00,264.31,270,264.3,269.59,120735685
2/15/2018 16:00:00,271.57,273.04,268.77,273.03,111200286
2/16/2018 16:00:00,272.32,275.32,272.27,273.11,160420135
2/20/2018 16:00:00,272.03,273.67,270.5,271.4,86369662
2/21/2018 16:00:00,271.9,274.72,269.94,270.05,98883740
2/22/2018 16:00:00,271.1,273.05,269.64,270.4,110511290
2/23/2018 16:00:00,271.79,274.71,271.25,274.71,92766428
2/26/2018 16:00:00,275.93,278.01,275.26,277.9,86491406
2/27/2018 16:00:00,278.11,278.92,274.36,274.43,99099165
2/28/2018 16:00:00,275.68,276.19,271.29,271.65,121907767
3/1/2018 16:00:00,271.41,273.17,266,267.7,176855077
3/2/2018 16:00:00,265.8,269.72,264.82,269.08,139083217
3/5/2018 16:00:00,267.73,272.89,267.61,272.19,97307387
3/6/2018 16:00:00,273.3,273.39,271.18,272.88,79213163
3/7/2018 16:00:00,270.42,273.18,270.2,272.78,87063502
3/8/2018 16:00:00,273.55,274.24,272.42,274.1,66901150
3/9/2018 16:00:00,275.7,278.87,275.34,278.87,113625335
3/12/2018 16:00:00,279.2,279.91,278.08,278.52,71924793
3/13/2018 16:00:00,279.84,280.41,276.03,276.72,91968937
3/14/2018 16:00:00,277.81,278.02,274.67,275.3,105895079
3/15/2018 16:00:00,275.88,276.61,274.43,275,83433038
3/16/2018 16:00:00,274.5,275.39,274.14,274.2,100343673
3/19/2018 16:00:00,273.35,274.4,268.62,270.49,109208442
3/20/2018 16:00:00,270.94,271.67,270.18,270.95,59757271
3/21/2018 16:00:00,270.9,273.27,270.19,270.43,78709578
3/22/2018 16:00:00,267.91,268.87,263.36,263.67,148785916
3/23/2018 16:00:00,264.17,265.02,257.83,258.05,183534751
3/26/2018 16:00:00,262.13,265.43,259.41,265.11,141956102
3/27/2018 16:00:00,266.17,266.77,258.84,260.6,129941445
3/28/2018 16:00:00,260.75,262.64,258.58,259.83,146452306
3/29/2018 16:00:00,261.12,265.26,259.84,263.15,124244790
4/2/2018 16:00:00,262.55,263.13,254.67,257.47,186286343
4/3/2018 16:00:00,258.87,261.31,256.84,260.77,119956861
4/4/2018 16:00:00,256.75,264.36,256.6,263.56,123715339
4/5/2018 16:00:00,265.55,266.64,264.32,265.64,82652618
4/6/2018 16:00:00,263.42,265.11,258,259.72,179521209
4/9/2018 16:00:00,261.37,264.84,259.94,261,105442932
4/10/2018 16:00:00,264.27,266.04,262.98,265.15,105573736
4/11/2018 16:00:00,263.47,265.64,263.39,263.76,91140243
4/12/2018 16:00:00,265.26,267,265.06,265.93,68890480
4/13/2018 16:00:00,267.41,267.54,264.01,265.15,85079176
4/16/2018 16:00:00,267,268.2,266.07,267.33,63405287
4/17/2018 16:00:00,269.33,270.87,268.75,270.19,64682036
4/18/2018 16:00:00,270.69,271.3,269.87,270.39,57303857
4/19/2018 16:00:00,269.65,269.88,267.72,268.89,77655909
4/20/2018 16:00:00,268.81,269.06,265.61,266.61,99953133
4/23/2018 16:00:00,267.26,267.89,265.35,266.57,65557954
4/24/2018 16:00:00,267.73,267.98,261.28,262.98,112885452
4/25/2018 16:00:00,262.91,264.13,260.85,263.63,103840948
4/26/2018 16:00:00,264.79,267.25,264.29,266.31,67731942
4/27/2018 16:00:00,267,267.34,265.5,266.56,57053647
4/30/2018 16:00:00,267.26,267.89,264.43,264.51,82182324
5/1/2018 16:00:00,263.87,265.1,262.11,264.98,74203365
5/2/2018 16:00:00,264.76,265.68,262.76,263.2,86368943
5/3/2018 16:00:00,262.26,263.36,259.05,262.62,136311479
5/4/2018 16:00:00,261.52,266.79,261.15,266.02,91222075
5/7/2018 16:00:00,266.89,268.02,266.11,266.92,55304907
5/8/2018 16:00:00,266.5,267.33,265.15,266.92,67499247
5/9/2018 16:00:00,267.68,269.87,267.09,269.5,59666143
5/10/2018 16:00:00,270.34,272.39,270.22,272.02,72063931
5/11/2018 16:00:00,272.16,273.15,271.58,272.85,59871511
5/14/2018 16:00:00,273.34,274.08,272.36,272.98,54790606
5/15/2018 16:00:00,271.59,271.61,270.03,271.1,87036136
5/16/2018 16:00:00,271.14,272.76,271.11,272.24,53942631
5/17/2018 16:00:00,271.94,273.23,271.13,272.01,56536400
5/18/2018 16:00:00,271.62,272.03,270.93,271.33,64367959
5/21/2018 16:00:00,273.01,273.98,271.35,273.37,58025875
5/22/2018 16:00:00,273.96,274.25,272.24,272.61,52966358
5/23/2018 16:00:00,271.17,273.39,270.99,273.36,64694184
5/24/2018 16:00:00,272.91,273.22,270.78,272.8,76043827
5/25/2018 16:00:00,272.15,272.86,271.58,272.15,56374755
5/29/2018 16:00:00,270.31,271.17,267.76,269.02,115908607
5/30/2018 16:00:00,270.5,273.11,270.42,272.61,69678449
5/31/2018 16:00:00,272.15,272.49,270.26,270.94,93519941
6/1/2018 16:00:00,272.41,273.94,272.33,273.6,71258411
6/4/2018 16:00:00,274.53,275.19,274.26,274.9,45385166
6/5/2018 16:00:00,275.05,275.53,274.18,275.1,51135038
6/6/2018 16:00:00,275.79,277.52,275.09,277.4,62732215
6/7/2018 16:00:00,277.95,278.28,276.34,277.37,72969402
6/8/2018 16:00:00,276.85,278.25,276.66,278.19,72139719
6/11/2018 16:00:00,278.44,279.37,278.31,278.56,58892515
6/12/2018 16:00:00,279.03,279.33,278.19,278.92,72329028
6/13/2018 16:00:00,279.19,279.48,277.8,278.03,79070610
6/14/2018 16:00:00,279.01,279.33,278.06,278.73,77097620
6/15/2018 16:00:00,276.6,277.51,275.35,277.13,120041562
6/18/2018 16:00:00,275.49,276.7,274.95,276.56,52917581
6/19/2018 16:00:00,274,275.75,273.53,275.5,97531510
6/20/2018 16:00:00,276.27,276.72,275.59,275.97,53785486
6/21/2018 16:00:00,275.96,275.98,273.68,274.24,71061404
6/22/2018 16:00:00,275.66,275.79,274.49,274.74,56612003
6/25/2018 16:00:00,273.44,273.62,269.1,271,137854162
6/26/2018 16:00:00,271.64,272.56,270.79,271.6,68683211
6/27/2018 16:00:00,272.26,273.87,269.18,269.35,2725809
6/28/2018 16:00:00,269.29,271.75,268.49,270.89,76650517
6/29/2018 16:00:00,272.12,273.66,271.15,271.28,97592499
7/2/2018 16:00:00,269.51,272.04,269.24,271.86,63554774
7/3/2018 13:00:00,272.87,272.98,270.42,270.9,42187071
7/5/2018 16:00:00,272.17,273.18,270.96,273.11,56925919
7/6/2018 16:00:00,273.14,275.84,272.71,275.42,66493696
7/9/2018 16:00:00,276.55,277.96,276.5,277.9,50550399
7/10/2018 16:00:00,278.41,279.01,278.08,278.9,51966829
7/11/2018 16:00:00,277.15,278.04,276.52,276.86,77054739
7/12/2018 16:00:00,278.28,279.43,277.6,279.37,60124687
7/13/2018 16:00:00,279.17,279.93,278.66,279.59,48234964
7/16/2018 16:00:00,279.64,279.8,278.84,279.34,48201038
7/17/2018 16:00:00,278.47,280.91,278.41,280.47,52315500
7/18/2018 16:00:00,280.56,281.18,280.06,281.06,44593465
7/19/2018 16:00:00,280.31,280.74,279.46,280,61412117
7/20/2018 16:00:00,279.77,280.48,279.5,279.68,82372729
7/23/2018 16:00:00,279.45,280.43,279.06,280.2,47047565
7/24/2018 16:00:00,281.79,282.56,280.63,281.61,68026935
7/25/2018 16:00:00,281.33,284.37,281.28,284.01,78882927
7/26/2018 16:00:00,283.2,284.11,283.09,283.34,57919495
7/27/2018 16:00:00,283.71,283.82,280.38,281.42,76783177
7/30/2018 16:00:00,281.51,281.69,279.36,279.95,63742508
7/31/2018 16:00:00,280.81,282.02,280.38,281.33,68570493
8/1/2018 16:00:00,281.56,282.13,280.13,280.86,53853326
8/2/2018 16:00:00,279.39,282.58,279.16,282.39,63426363
8/3/2018 16:00:00,282.53,283.66,282.33,283.6,53935386
8/6/2018 16:00:00,283.64,284.99,283.2,284.64,39400887
8/7/2018 16:00:00,285.39,286.01,285.24,285.58,43196646
8/8/2018 16:00:00,285.39,285.91,284.94,285.46,42114551
8/9/2018 16:00:00,285.53,285.97,284.92,285.07,35716976
8/10/2018 16:00:00,283.45,284.06,282.36,283.16,77076044
8/13/2018 16:00:00,283.47,284.16,281.77,282.1,65732909
8/14/2018 16:00:00,282.92,284.17,282.48,283.9,43842031
8/15/2018 16:00:00,282.38,282.54,280.16,281.78,102925355
8/16/2018 16:00:00,283.4,285.04,283.36,284.06,69967919
8/17/2018 16:00:00,283.83,285.56,283.37,285.06,65618481
8/20/2018 16:00:00,285.57,285.97,285.06,285.67,39807490
8/21/2018 16:00:00,286.25,287.31,285.71,286.34,67271983
8/22/2018 16:00:00,285.88,286.76,285.58,286.17,44993333
8/23/2018 16:00:00,285.97,286.94,285.43,285.79,49204851
8/24/2018 16:00:00,286.44,287.67,286.38,287.51,57487399
8/27/2018 16:00:00,288.86,289.9,288.68,289.78,57072377
8/28/2018 16:00:00,290.3,290.42,289.4,289.92,46943472
8/29/2018 16:00:00,290.16,291.74,289.89,291.48,61485514
8/30/2018 16:00:00,290.94,291.36,289.63,290.3,61229501
8/31/2018 16:00:00,289.84,290.81,289.29,290.31,66140838
9/4/2018 16:00:00,289.84,290.21,288.68,289.81,57594367
9/5/2018 16:00:00,289.41,289.64,287.89,289.03,72452437
9/6/2018 16:00:00,289.15,289.49,287,288.16,65909863
9/7/2018 16:00:00,286.98,288.7,286.71,287.6,73524824
9/10/2018 16:00:00,288.74,289.04,287.88,288.1,50210903
9/11/2018 16:00:00,287.37,289.55,286.98,289.05,50530492
9/12/2018 16:00:00,289.06,289.8,288.23,289.12,59810758
9/13/2018 16:00:00,290.32,291.04,290,290.83,51034222
9/14/2018 16:00:00,291.06,291.27,290,290.88,55079875
9/17/2018 16:00:00,290.82,290.86,289.03,289.34,68244043
9/18/2018 16:00:00,289.58,291.58,289.55,290.91,61930407
9/19/2018 16:00:00,290.97,291.69,290.83,291.22,49080562
9/20/2018 16:00:00,292.64,293.94,291.24,293.58,100360646
9/21/2018 16:00:00,293.09,293.22,291.81,291.99,105479656
9/24/2018 16:00:00,291.34,291.5,290.37,291.02,53409645
9/25/2018 16:00:00,291.53,291.65,290.48,290.75,44370037
9/26/2018 16:00:00,290.91,292.24,289.41,289.88,79739674
9/27/2018 16:00:00,290.41,291.91,290.1,290.69,59249455
9/28/2018 16:00:00,289.99,291.28,289.95,290.72,70091385
10/1/2018 16:00:00,292.11,292.93,290.98,291.73,62078937
10/2/2018 16:00:00,291.56,292.36,291.14,291.56,47258227
10/3/2018 16:00:00,292.74,293.21,291.32,291.72,64694594
10/4/2018 16:00:00,291.18,291.24,287.66,289.44,111545910
10/5/2018 16:00:00,289.69,290.27,286.22,287.82,105951698
10/8/2018 16:00:00,287.05,288.22,285.5,287.82,87742172
10/9/2018 16:00:00,287.39,288.86,286.77,287.4,74338982
10/10/2018 16:00:00,286.83,286.91,277.88,278.3,214731042
10/11/2018 16:00:00,277.08,278.9,270.36,272.17,274840491
10/12/2018 16:00:00,276.77,277.09,272.37,275.95,183186492
10/15/2018 16:00:00,275.55,277.04,274.3,274.4,102263717
10/16/2018 16:00:00,276.6,280.82,276.07,280.4,118255834
10/17/2018 16:00:00,280.44,281.15,277.56,280.45,110625987
10/18/2018 16:00:00,279.4,280.07,274.97,276.4,134557525
10/19/2018 16:00:00,277.13,279.3,275.47,276.25,139901634
10/22/2018 16:00:00,277,277.36,274.41,275.01,82415812
10/23/2018 16:00:00,270.95,274.87,268.61,273.61,146352719
10/24/2018 16:00:00,273.33,273.76,264.7,265.32,177806697
10/25/2018 16:00:00,267.38,271.81,266.23,270.08,138061545
10/26/2018 16:00:00,265.92,271,262.29,265.33,201574596
10/29/2018 16:00:00,268.8,270.25,259.85,263.86,160749101
10/30/2018 16:00:00,263.67,268.12,263.12,267.77,157115995
10/31/2018 16:00:00,270.65,273.23,270.12,270.63,128296325
11/1/2018 16:00:00,271.6,273.73,270.38,273.51,99495037
11/2/2018 16:00:00,274.75,275.23,269.59,271.89,122634107
11/5/2018 16:00:00,272.44,274.01,271.35,273.39,65622482
11/6/2018 16:00:00,273.32,275.3,273.25,275.12,60085894
11/7/2018 16:00:00,277.56,281.1,277.08,281.01,102752099
11/8/2018 16:00:00,280.11,281.22,279.22,280.5,65584886
11/9/2018 16:00:00,279.03,279.24,276.18,277.76,98812561
11/12/2018 16:00:00,277.19,277.46,271.99,272.57,99673574
11/13/2018 16:00:00,273.09,275.33,271.25,272.06,98176610
11/14/2018 16:00:00,274.16,274.61,268.45,270.2,125335931
11/15/2018 16:00:00,268.78,273.54,267.01,273.02,135101437
11/16/2018 16:00:00,271.79,274.75,271.21,273.73,126668040
11/19/2018 16:00:00,273.05,273.38,268.07,269.1,103061706
11/20/2018 16:00:00,265.36,267,263.15,264.12,136021311
11/21/2018 16:00:00,265.86,267.15,265.01,265.02,75563743
11/23/2018 13:00:00,263.18,264.82,263.07,263.25,42807878
11/26/2018 16:00:00,265.78,267.75,265.34,267.5,79981362
11/27/2018 16:00:00,266.34,268.4,265.66,268.4,75502441
11/28/2018 16:00:00,269.6,274.58,268.33,274.58,127629633
11/29/2018 16:00:00,273.71,275.55,272.43,273.98,82346420
11/30/2018 16:00:00,273.81,276.28,273.45,275.65,98204190
12/3/2018 16:00:00,280.28,280.4,277.51,279.3,103017719
12/4/2018 16:00:00,278.37,278.85,269.9,270.25,177986013
12/6/2018 16:00:00,265.92,269.97,262.44,269.84,204185411
12/7/2018 16:00:00,269.46,271.22,262.63,263.57,161018923
12/10/2018 16:00:00,263.37,265.16,258.62,264.07,151445885
12/11/2018 16:00:00,267.66,267.87,262.48,264.13,121504431
12/12/2018 16:00:00,267.47,269,265.37,265.46,97976706
12/13/2018 16:00:00,266.52,267.49,264.12,265.37,96662717
12/14/2018 16:00:00,262.96,264.03,259.85,260.47,116961071
12/17/2018 16:00:00,259.4,260.65,253.53,255.36,165492257
12/18/2018 16:00:00,257.2,257.95,253.28,255.08,134515094
12/19/2018 16:00:00,255.17,259.4,249.35,251.26,214992763
12/20/2018 16:00:00,249.86,251.62,244.65,247.17,252053377
12/21/2018 16:00:00,246.74,249.71,239.98,240.7,255345633
12/24/2018 13:00:00,239.04,240.84,234.27,234.34,147311588
12/26/2018 16:00:00,235.97,246.18,233.76,246.18,218485360
12/27/2018 16:00:00,242.57,248.29,238.96,248.07,186267342
12/28/2018 16:00:00,249.58,251.4,246.45,247.75,153100189
12/31/2018 16:00:00,249.56,250.19,247.47,249.92,144299370
1/2/2019 16:00:00,245.98,251.21,245.95,250.18,126925199
1/3/2019 16:00:00,248.23,248.57,243.67,244.21,144140692
1/4/2019 16:00:00,247.59,253.11,247.17,252.39,142628834
1/7/2019 16:00:00,252.69,255.95,251.69,254.38,103139100
1/8/2019 16:00:00,256.82,257.31,254,256.77,102512587
1/9/2019 16:00:00,257.56,258.91,256.19,257.97,95006554
1/10/2019 16:00:00,256.26,259.16,255.5,258.88,96823923
1/11/2019 16:00:00,257.68,259.01,257.03,258.98,73858110
1/14/2019 16:00:00,256.86,258.3,256.41,257.4,70908227
1/15/2019 16:00:00,257.82,260.7,257.81,260.35,85208271
1/16/2019 16:00:00,260.83,261.97,260.6,260.98,77636710
1/17/2019 16:00:00,260.01,263.92,259.96,262.96,96118435
1/18/2019 16:00:00,264.98,266.98,263,266.46,127900303
1/22/2019 16:00:00,264.82,265.06,261.06,262.86,115531183
1/23/2019 16:00:00,264.01,264.79,260.66,263.41,86030287
